query_name,hp_desc,hp_id,score
Absent/nuedevelohed moddle bone ofzoe,Absent calf bone,HP_0002990,8.814886604178087
Brzad middlf pshabanges of the toes,1-3 toe syndactyly,HP_0001459,6.320359152408708
Broad middl bonesof gthe tes,Broad mouth,HP_0000154,9.147676667267696
uBllet-hsaped middle toe halax,Short middle phalanges of toes,HP_0003795,7.354005485057828
Bullet-shapef middle bonszq ofthe toes,Bullet-shaped middle bones of the toes,HP_0010196,10.531296702442795
uBllzt-shaped midduep halnages o fthe tets,J-shaped sella,HP_0002680,7.623674857733812
Cyved middle toe phallnx,Short middle phalanges of toes,HP_0003795,7.354005485057828
Curevd mispn bones nf the toes,Duplication of bones of the toes,HP_0001829,8.241292455463999
Curved mdiidll phalangels wo fthestoes,Curved ulna,HP_0003031,10.204541322720226
Prtachysclerosi ofemiddje toe phalanx,Broad phalanx of the toes,HP_0010174,9.267169085639335
Patchy scerosisof thsm idle gihalnages o the toes,Patchy baldness,HP_0002232,10.943488319658364
Unevne icnreame n bone rneasity in middl rtoe bone,Short middle bones (feet),HP_0003795,6.884616832347916
Symphalagism affecting ithe midbdel palanegs of he toes,Symphalagism of the little finger,HP_0004218,11.86659241820597
uFed middle bone qf tose,Short middle bones (feet),HP_0003795,6.884616832347916
Triagnular fhaped imdl phalanges ofdxthe toe,Abnormality of the phalanges of the toes,HP_0010161,10.351853016771635
cicangular shafped middlje bonew o toes,1-3 toe syndactyly,HP_0001459,6.320359152408708
Dupliction off imddle qhalnx of ote,Squared off pelvis,HP_0003278,10.64983694078888
Parhtial/compleet dfuplciatoinoif ohe middle eocnev of the toes,Short middle phalanges of toes,HP_0003795,7.354005485057828
Partvual/comple mduplicgtio nof the middlle phalagges of the tos,,,-1.0
mAplaribl/hyepoplasia o fproxiaml woe phalanx,Broad phalanx,HP_0006009,6.914134818857746
hbsent/smal linnermsototoe bones,Intrasutural bones,HP_0002645,5.449074890431719
kAbsent/undetrdeveliped innermost zonebonse,Absent innermost bones,HP_0010242,5.8509565993807175
Aplasaf/Hyppolsaia oft he peorixml phalanges of tde toes,Abnormality of the phalanges of the toes,HP_0010161,10.351853016771635
road proximafphalanx of loe,,,-1.0
Beoad inneromst toelboen,,,-1.0
ullet-shaped pxnoxfmal toe halanx,J-shaped sella,HP_0002680,7.623674857733812
Btullet-shpaed innemowg toe bone,Duplication of bones of the toes,HP_0001829,8.241292455463999
Bullt-shaped phoximwal phalkangearf the toes,J-shaped sella,HP_0002680,7.623674857733812
Bulletpuhaped proximal haalnges o teo,Proximal tubulopathy,HP_0000114,8.07434508967459
Cuwrved xroximal yoe phalafnx,,,-1.0
Curvwd innrmqm toe bones,Duplication of bones of the toes,HP_0001829,8.241292455463999
Cprved poxilam pqhalanges of the etoes,,,-1.0
Osteoyltic defect of the prxoimaletoe phaiaybx,Genital defects,HP_0000078,9.504907095844631
Ostyolqytcc dffects of the poximalihaplages yf tce toes,1-3 toe syndactyly,HP_0001459,6.320359152408708
Patchy sjaclerosi of prpoximal toe phalanxr,Patchy baldness,HP_0002232,10.943488319658364
Patchy clerocsis o fthe poximaq pialanges orf theq toe,Patchy baldness,HP_0002232,10.943488319658364
Uneven incraease nv bon denstqy rin nnemost toe bene,Uneven face,HP_0000324,11.092462521254244
Symphalangism aaffectn thze proximallphalanges ofeto tels,Terminal symphalangism,HP_0001204,10.908338389199546
Fuse dinnermost obnes a toes,Fused toes,HP_0001770,16.664551282810304
Trinagiuvlar shapde jroximla phalackgjs of the toes,1-3 toe syndactyly,HP_0001459,6.320359152408708
Trcansgulira shaped innermost toe bones,Bullet-shaped innermost toe bone,HP_0010205,12.147570645569445
Drlicathin of rpoximla phalanx of atoe,Broad phalanx,HP_0006009,6.914134818857746
lDuplicaiton of ninremost toe ones,One nostril,HP_0009932,11.92007457459334
lartial/ocmplee dupilcation of t eproxipal phaangsed ofo tphe toes,1-3 toe syndactyly,HP_0001459,6.320359152408708
Flexvn contrature ojafjthe hallux,Hallux valgus,HP_0001822,10.457668157258768
Jpoint contrictue of td buig toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Jointucntracpdtureovf the hallux,Hallux valgus,HP_0001822,10.457668157258768
Abnormaaxlmyw of the epiphysis oh the2 nd mefcaarpal,Flattened epiphysis,HP_0003071,8.362719773434813
bAnaormailety of the end pairt ofth 2nd lor uone of hand,Abnormal hands,HP_0001155,8.264991630048547
Abormadlty of nhe epqyhyis of thie 3rd metacarpa,Abnormality of the 3rd finger,HP_0004150,5.933966543552795
lAfnormaltay ok the ned part f he 3ldong bone of hand,6 long bones of hand,HP_0001501,9.602979424292593
Anbormaslityf othe epiphyssi ofm hte4 th metacarlal,VII th cranial nerve palsy,HP_0010628,7.418738694790629
mAbnomilty f theend partnof the 4thl lnog bon eof hand,Abnormal hands,HP_0001155,8.264991630048547
Abnbormvality of th eepiphysis co thek5t ketacaral,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Aborualityof ahe endp rrt of thel ong one of litle ifpger,One nostril,HP_0009932,11.92007457459334
Abnozmalijy of thebenb panrt of theg lngbyne of pinkie finger,Extra pinkie finger,HP_0001162,10.283287606563473
Abnormalityu ofxthe end pars yfthe jlon bone ofxpinky fingcr,Neoplasm of the pars anterior,HP_0011750,11.86659241820597
Absnjt epthyses oyf the phalangos foj he hand,Abnormal hands,HP_0001155,8.264991630048547
Absen en upart of fingcsr,,,-1.0
Ablsenl epiphysys of thea fingers,Flattened epiphysis,HP_0003071,8.362719773434813
rBacket eeihpyjes of the phlajanges of hte haadz,,,-1.0
Bracket epipyses ofthvhefingers,Bracket epiphyses,HP_0010578,10.538109988955213
Bracket hssped end par wof fixnge bones,Neoplasm of the pars anterior,HP_0011750,11.86659241820597
Cones-shaepde piphyses of tke phaxglange of tpehand,S-cone monochromacy,HP_0007939,9.996124257649134
Cone-sqhpaed en part offirer bones,Cone-shaped end part of bone,HP_0010579,10.022147585364277
oCne-shaied epiphyss of eanud,,,-1.0
Conye-shapud epighdyseqs of kthe fingres,,,-1.0
oCnd epihpysesof hands,Abnormal hands,HP_0001155,8.264991630048547
Conical phnlaneal eppihryseks,Conical cornea,HP_0000563,13.868933780756624
Enlaregd epipysezso fh phalnaqes of the hand,Abnormal hands,HP_0001155,8.264991630048547
Elnarged en dpaxrt jf fignr bones,Intrasutural bones,HP_0002645,5.449074890431719
Enlarged epiphysesof gthe fingrs,Enlarged penis,HP_0000040,9.229708178950757
Enlcrged phlaangeau epihyaes,,,-1.0
ramentahon of the eiphysesn of twhe palanes ofp hte hand,Abnormal hands,HP_0001155,8.264991630048547
Framentatoin of ed purt of figner boens,,,-1.0
Fragmentataon oi the peiphyses osf teh fpngris,,,-1.0
Irreglasr epphyses ofdthev phlaanes o thz hand,Abnormal hands,HP_0001155,8.264991630048547
Irrghulbr edvpart offinger bones,Intrasutural bones,HP_0002645,5.449074890431719
rIegulau epiphyses of the fnegrs,Epiphyseal dysplasia,HP_0002656,8.870763495806509
Ivorytepiphseseoff thep hlanges of the hand,Abnormal hands,HP_0001155,8.264991630048547
Icraesed bon eedisiyt of enh part ofb the hand bzones,Abnormal hands,HP_0001155,8.264991630048547
Ivory epipyhyses pfo he fungers,Ivory epiphyses,HP_0010583,11.676257253546403
Scloerticl ivory phalangresale spiphyses,Ivory epiphyses,HP_0010583,11.676257253546403
Piseuopiphjyses of the phalahngesp of te mand,,,-1.0
Phsudoepiphysqis fof the ifngerds,,,-1.0
Srmall epiphyses fbth ephalanvees of rte hand,Abnormality of the epiphyses of the hand,HP_0005924,11.998943103240814
Smxsll edn part offunger bnes,Missing part of vertebrae,HP_0002937,5.215689464709443
Smll epiphses olfhte zfingers,,,-1.0
Epiphysael stippling of ffne pmaalngen,Stippled pigmentation,HP_0001070,11.3691642237966
Speclkedc aldciifcatians in ned part of ifnger bol,Missing part of vertebrae,HP_0002937,5.215689464709443
Stipprling oft he epiphysesofmhte finge,,,-1.0
Stippling oj tnhe epiphses oqfthe phalangs of th dhadn,Stippled pigmentation,HP_0001070,11.3691642237966
Triagular eimhyses q the phalnages of te hand,Abnormal hands,HP_0001155,8.264991630048547
Duela-shbpd epiphysesof the finers,,,-1.0
Triangulaee nwd part of fingers bnes,Absent end part of fingers,HP_0010228,7.411597154314297
Tiranguza repiphysse obf lthe finers,,,-1.0
Aplasiabofhme imddle phalanx of the ahnd,Broad phalanx,HP_0006009,6.914134818857746
Absent imdle bonlzs ofhand,Absent kidney,HP_0000104,7.139512038576924
bsent middle pahlpatges,Insomnia middle,HP_0031355,7.3302248671057235
Missicg middle phalanga,Insomnia middle,HP_0031355,7.3302248671057235
hSzrs proximal phlanxo f finger,Proximal tubulopathy,HP_0000114,8.07434508967459
Hhpoplasia of theproxizmal haanzges of th han,VII th cranial nerve palsy,HP_0010628,7.418738694790629
hrpt innermosn fingerb ones,One nostril,HP_0009932,11.92007457459334
Short procximal pxhalangcxs,Short penis,HP_0000054,8.380197097959362
Shortning inp xdoixmal phalnges,,,-1.0
Aplasia of mthewroxumal phalanes of tg han,Renal aplasia,HP_0000104,8.63518411929886
Abdsnet innermost bonesz,Absent innermost bones,HP_0010242,5.8509565993807175
Absanvp roximal phalmangxs,,,-1.0
cAbnormlaity oft he epiphyee kof the usstal phalvnoo f finger,Extra finger,HP_0001161,6.308932142253425
Anormalityof the eld arto at he ouoermost bone gf fingyr,Intrasutural bones,HP_0002645,5.449074890431719
Abnomralityo fthe epipjhyses of xteh midvddle pxalanges gf the hadn,,,-1.0
Abnarmajity ofthe end pabt of tzemidbel ahn dbones,Irregular end plates,HP_0003301,5.223913798774486
Abnormality oft he eapiphyses oft h eproliial thaainges oftheli handp,Abnormality of the testis,HP_0000035,5.040595306376012
Abnoryality of tr en part of tn inrmost hand bowes,PCA-Tr,HP_5000034,16.305427629013778
Abseat epiphyses vof the dsixtl pahlnages of he hand,Abnormality of the epiphyses of the hand,HP_0005924,11.998943103240814
Absen end partof th eoautewrmost hdn bsnes,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Barket eiphyses of the distal phlaagve soxu the haynd,Distal,HP_0012839,14.0733722394854
mrackelt hsaped iend part oofsth ouetrmosa hand bopes,Abnormal hands,HP_0001155,8.264991630048547
Coe-shapde epiypysjes gf thed ixtalp halangas of the hnad,,,-1.0
one-shapde ensdpwr tof the otremost htand bones,One nostril,HP_0009932,11.92007457459334
Elnargsed eipypsesz of the distal hzalanges of the ad,Distal,HP_0012839,14.0733722394854
Erunlarged send art of theooutermwst hansd boners,,,-1.0
rFagmentatibon of the peiphyses ow th raistal halanges ocf the hand,Abnormal hands,HP_0001155,8.264991630048547
ragmnetaitn of yt end npartof the hutermost hahd bones,Bulging end part of bone,HP_0003013,6.9546921195659674
Iyrregular epiphyses zf thr distal phugensof the axnd,Distal ulnar epiphyseal calcifications,HP_0006370,9.114939924481954
Irdreulkcar end part of thue outermosbt ixlhand bones,Bulging end part of bone,HP_0003013,10.967466079747089
Ivfory epipuyses of the distlap htlangeqq othse hand,Abnormal hands,HP_0001155,8.264991630048547
Eburaed eiphysjes ofdfistal halanges,,,-1.0
Icreased bone densiw yof eznd vart of the temot ohandhbojes,Intrasutural bones,HP_0002645,5.449074890431719
Sall epxipphyes of e dlstal phalanges f the had,Abnormality of the phalanges,HP_0005918,8.463177769800046
Smslpend part of theo termot hanx bnes,Missing part of vertebrae,HP_0002937,5.215689464709443
Stipxilng of the epiphss of thedstla palagegs of thegand,,,-1.0
Speckled ocaicificaionos ian hte ed partl pi the ubtermost hand ones,One nostril,HP_0009932,11.92007457459334
riangutlarepnphdsyes of teh distal phalangeus xof the haod,Distal,HP_0012839,14.0733722394854
Trianjullarz end pyrt oq the otuesrmsbt hand bones,6 long bones of hand,HP_0001501,9.602979424292593
Asbet hegpihpyess oy he middle phhalanges of the han,Insomnia middle,HP_0031355,7.3302248671057235
Absnet enq part ofx hte mqidle hand bozes,Abnormal hands,HP_0001155,8.264991630048547
araket epiphayses f the midlde phalange fo hte phand,Abnormality of the phalanges,HP_0005918,8.463177769800046
Bracken shaped end iart ofe th imdfdje hanld bones,S-shaped calf bone,HP_0030045,9.153911180398989
Cone-sihamped epkphyses ofhtemyiddle fhalangek of the hdnd,S-cone monochromacy,HP_0007939,9.996124257649134
Cofn-saped endppart f nthe middle han bonys,Bony ankylosis,HP_0100240,14.112751101803562
Cone-shrape depiphysesoqmiddlephaglagnes,S-cone monochromacy,HP_0007939,9.996124257649134
Envarged epwphyses of the middeldphalangesrof tgzhehnd,,,-1.0
Enlaregd end part of mhe mimlq ehd bones,Bulging end part of bone,HP_0003013,10.967466079747089
Fragmentaticn uf sthe oepiphsyesqof xhe middle ahlanghes of theahnad,Insomnia middle,HP_0031355,7.3302248671057235
Ftragmentatiom f the end prat vhf thb middlechand boes,Irregular end plates,HP_0003301,5.223913798774486
jrgolar piphyser of themiddle phlaanges of he hatd,,,-1.0
Irreguryar e part of midtle hafnd bones,Bulging end part of bone,HP_0003013,6.948364596848341
Ivory epihys eof the midle hpalanigs of jthqe hand,Ivory epiphyses,HP_0010583,11.676257253546403
Increased fone ensity o fend partf o themiddale hand fbneos,Abnormal hands,HP_0001155,8.264991630048547
Smawl epiphyses ofpth middvle phalangesq onf htes heand,Epiphyseal dysplasia,HP_0002656,8.870763495806509
Soall end art oo the middle and nbnces,Insomnia middle,HP_0031355,7.3302248671057235
Stipplinge f thee phpys og the mpiddle phalages fo the hand,Abnormal hands,HP_0001155,8.264991630048547
Speckled calcifcatios n thedqe dpart ff the middle hnxd pbones,Speckled iris,HP_0001088,11.3460735688001
Trtiansgulr uepimyyses of tehnmiddlkqephalanges of the hand,Abnormal hands,HP_0001155,8.264991630048547
Trinagulagrzend pawr tof the middleh and ceones,,,-1.0
Absetn epiphye oft he prboiomal phalaguges of the hanod,,,-1.0
Absentend para of xteh inenrmosz hand bonec,Abnormal hands,HP_0001155,8.264991630048547
Bracektgekiphysesp of htem proxiyzal pehalanges of thch and,,,-1.0
Bracet shped ed prtuof the innermost had bomfes,Absent innermost bones,HP_0010242,5.8509565993807175
Cone-shampedi erpipyhjses of twe proxiamphaalnges of the hanr,S-cone monochromacy,HP_0007939,9.996124257649134
Coneh-shapdu end patr of th einnewrodt had bones,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Enltrged epipysesp of tehp rxoima phkalnges of th hand,Abnormal hands,HP_0001155,8.264991630048547
Enlardod egnd part ofqt he innermost hadn jones,Small innermost thighbone end part,HP_0003090,6.918629416415932
Fragmentation ofbdhe ehiphyses of hey erximla jhaladges os the hnad,Fragmented epiphyses,HP_0100168,10.431738367096715
Fasgmenaaizon of theend part fo the innermosthand sobes,Delayed maturation fo pubic bone,HP_0008788,7.137990874341021
Irnegular ebiphyess oft he proximasl khalangesjof th rhand,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Iorregulzar nd qplarjt of the innecmost hhand bones,Intrasutural bones,HP_0002645,5.449074890431719
Ivory epiphyessof zhe proxiaml pahlang of th haon,Ivory epiphyses,HP_0010583,11.676257253546403
jnrreased bone densiy of end part lox h einnermxost ha ndbnse,Bulging end part of bone,HP_0003013,10.967466079747089
Smaljl eiphyses om th eprximalp hauangeds of tghe hadd,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Smoall en dpartof th einermost hxan btones,VII th cranial nerve palsy,HP_0010628,7.418738694790629
kSipplingn o the fepiphyses of he prvximl phalangei ofhthe hand,Abnormal hands,HP_0001155,8.264991630048547
Speckledj calcificatinoo in thel endn zxrt ofthe innermost and bon,Absent innermost bones,HP_0010242,5.8509565993807175
Triarngluar epiphyse sof the proixmal phalanges opf t hwnad,Conical phalangeal epiphyses,HP_0010230,12.137718674977428
Teiangulrar eqd prat ofthe innermost hnmad bones,Absent innermost bones,HP_0010242,9.666553816741503
Stomtiits,,,-1.0
Ifnlammatoin of he muotkh,,,-1.0
Gingtivostmatityis,,,-1.0
lCeyft wower lip,Abnormal lip,HP_0000159,9.67075888864277
Ceft ofvth eloewr lip,Abnormal lip,HP_0000159,9.67075888864277
Loer labial celzt,Labial hypertrophy,HP_0000065,13.385917190924514
whin lowes lipj vjrmilion,Low T4,HP_0000821,9.147676667267696
Decrgeaased heigbtof loer ilp evrmilion,,,-1.0
Decraesedvolumme of lowrei lip,Abnormal lip,HP_0000159,9.67075888864277
Decresed volumeof  lolwerlip vreilion,,,-1.0
Thin lowerl i,Thin lips,HP_0000233,10.943488319658364
Thin vermilion obrded onfflower lp,Thin vermilion borders,HP_0000233,16.60667642012486
Thni redgprmt of th loer lip,Abnormal lip,HP_0000159,9.67075888864277
nIura-oral hprpigmentaiton,Oral ulcer,HP_0000155,10.712416287366924
Hypelrpigemntaiton of oarlmucos,,,-1.0
Oral mucos mhlani pgentation,Oral ulcer,HP_0000155,10.712416287366924
Oral aauial pugmentatiton,Oral ulcer,HP_0000155,10.712416287366924
Dart oclor ofg ums,,,-1.0
aDrk colpur o fgums,,,-1.0
Ginwival yjerpwgmfntation,,,-1.0
Gingival melanicp igmnteatiopn,Gingivitis,HP_0000230,22.64725849906027
Pigmented gsum,Pigmented naevi,HP_0000995,10.87395264852539
Ordal syneciia,,,-1.0
Osral firbius bands,Band keratopathy,HP_0000585,12.951845433404163
Snechia of themouty,,,-1.0
Aobomsal salivary glalnd morphology,Abnormal salivary gland morphology,HP_0010286,11.752209271551555
Abnromailtc of the saliahry lgands,,,-1.0
Salivary glzn diesase,Decreased salivary flow,HP_0000217,9.882149707265397
Abormlity of the submandibulayr galnc,,,-1.0
Abnoroality to the subkaxyllrry gladns,,,-1.0
Cleftmaxillary laveolair rldige,,,-1.0
Arlveoar cleft,Cleft of scrotum,HP_0000048,9.948045121949026
Aleiolar ride cleft,Cleft of scrotum,HP_0000048,9.948045121949026
lCeft natrior maxillca,,,-1.0
Ceft umaxullary alvmeolus,,,-1.0
lCeft ofpamlveolar rikge of maxil,,,-1.0
Cleft f um idge,Cleft of scrotum,HP_0000048,9.948045121949026
Ntoch of ualveoar ride,,,-1.0
otch of gum ribvdge,Abnormality of the gums,HP_0000168,12.248493973851593
Clxeftp of alveola rocesst,,,-1.0
Notch of alvsla pocess,Notched pupil,HP_0000589,11.152155710246484
Shot dhrd palate,Abnormality of the palate,HP_0000174,10.470794222433717
Decreaised lengtph opf ahyrd paate,,,-1.0
Hyptplastic palafte,,,-1.0
Short spajate,Short penis,HP_0000054,8.380197097959362
Prominent apqlatin eridgos,Prominent occiput,HP_0000269,10.10734258175097
Large lartral palbtal foclds,Large testicles,HP_0000053,9.919883871636978
Largen latera palatopl ridegs,,,-1.0
rPominent ltera lpaaltal folsd,,,-1.0
romfienkt lateral platal rihges,Peg laterals,HP_0006342,10.344192130401597
wProminent paltinefvlds,,,-1.0
bAsen uvula,Abnormality of the uvula,HP_0000172,12.465502487401709
Absentp clatie uvulya,,,-1.0
Cogenitall abrence of uvul,,,-1.0
Missing uyusla,Missing kidney,HP_0000104,10.44465012676683
Uvtal aplasia,Renal aplasia,HP_0000104,8.63518411929886
Agenesaq of uvulua,,,-1.0
Aplsaia/Hypopulasvi aof th euvtla,VII th cranial nerve palsy,HP_0010628,7.418738694790629
Aepsaia/hkpoplasia of paatine uvula,Abnormality of the uvula,HP_0000172,12.465502487401709
Palte listula,,,-1.0
Hole in roof fr oluth,Hole in roof of mouth,HP_0010294,19.428508940397123
Pamatal hple,,,-1.0
qPalatla peyforation,,,-1.0
Apaasif/Hyopplsaia ocw the tongue,Abnormal tongue,HP_0000157,10.44465012676683
Lingual aplvasia/hypoprfia,Lingual abnormality,HP_0000157,11.92007457459334
Ankyloglosia,,,-1.0
Tongu etid,Abnormal tongue,HP_0000157,10.44465012676683
ongue tei,,,-1.0
fifdi tongue,Abnormal tongue,HP_0000157,10.44465012676683
Bifuwlctaed tongue,Abnormal tongue,HP_0000157,10.44465012676683
Bilobed tyonuge,Bilobed gallbladder,HP_0005608,15.850406137723406
Cleft onue,Cleft of scrotum,HP_0000048,9.948045121949026
Forked songueh,Forked uvula,HP_0000193,16.305427629013778
Splitktongue,,,-1.0
dnake toengue,,,-1.0
Scoot tongue,Abnormal tongue,HP_0000157,10.44465012676683
Smooth lingucl shrfc,"Philtrum, smooth",HP_0000319,13.083728604719946
Smooth srffceox tongue,Smooth tongue,HP_0010298,23.528378731486775
mSotp dosum of tongue,Abnormal tongue,HP_0000157,10.44465012676683
Ahtsophy of dorsum wofttognue,Narrow dorsum of nose,HP_0000418,8.370092702824659
tAropshm of libual surface,Smooth lingual surface,HP_0010298,9.069250540520384
Atrophy of tongen surfce,Testicular atrophy,HP_0000029,9.919883871636978
Abnoepal dentjn morpholgy,,,-1.0
Anboraml dyntin,,,-1.0
Abnormalibtyou dentnin,,,-1.0
Abnrmality ou dentnke,,,-1.0
Dentin knoaly,Abnormal dentin,HP_0010299,14.567772593093935
Abnormnly low-pitchde vroicm,Low T4,HP_0000821,9.147676667267696
Low pitched vic,Low pitched voice,HP_0010300,16.736681325911306
Lp-itched voice,Itching,HP_0000989,27.715606008569008
Spineal dsraphiksm,,,-1.0
Incopmlet zlcosurwe of thek vertebral axrch,Vertebral fusion,HP_0002948,10.743430649217919
Spinal cbrd tgmuor,Spinal dimple,HP_0000960,11.016222135242089
Spinlacord tmuour,,,-1.0
Tumor of the jpin acjord,Tumor,HP_0002664,17.8433943169167
Tuuour of yeh spinagcord,,,-1.0
Spina tumoj,Spina bifida,HP_0002414,16.305427629013778
Spinal tuborp,Spinal dimple,HP_0000960,11.016222135242089
Spina tumyour,Spina bifida,HP_0002414,16.305427629013778
Spjina ltumours,,,-1.0
Abnormai spynial meniungel omrphology,,,-1.0
Abnormaljym of th spinal meninges,Meningism,HP_0031179,25.798577567645903
Absence of thle scarcu,Absence of eyeballs,HP_0000528,9.631509187876754
Sacrqococygeal agentlsis,,,-1.0
Absnt saecrum,,,-1.0
Saral asnesis,,,-1.0
Shdozrt thorax,Abnormality of the thorax,HP_0000765,13.561840751006818
Shoyrter thanltyupicla length etween ec knz abdomen,Abnormality of the abdomen,HP_0001438,13.868933780756624
rStridor,,,-1.0
oNis berathing,,,-1.0
Amternia,,,-1.0
Aplasi aof zh stenum,,,-1.0
Breast bonwa plaisa,Abnormality of the breast,HP_0000769,11.92007457459334
Bifid sternum,Bifid sternum,HP_0010309,25.851419678326224
btrnal cleft,Cleft of scrotum,HP_0000048,9.948045121949026
Aulpasai/gHypoplasia of teh bpeasts,,,-1.0
Absent/dymallbreasjs,Absent kidney,HP_0000104,7.139512038576924
Absent/umnderdeelopdnn breasts,Absent breast,HP_0100783,19.059586613170264
Breast hypemertrofhy,Abnormality of the breast,HP_0000769,11.92007457459334
Breast llargemenst,Abnormality of the breast,HP_0000769,11.92007457459334
Breastdsenlarged,,,-1.0
Gigsntomastia,,,-1.0
Hypgrtjropry of the brmeastn,,,-1.0
aLrge breast,Abnormality of the breast,HP_0000769,11.92007457459334
Marcomastia,,,-1.0
remafpure thelarche,Premature thelarche,HP_0010314,16.946744401328516
Prematuf ebreas tdevepoment,,,-1.0
Aplasia/Hypoplaspao ft h ediiaphargm,Renal aplasia,HP_0000104,8.63518411929886
Abent/small diarhagm,Small uterus,HP_0000013,7.848005093152201
bsentu/nderdevelrped daipvrhagmj,,,-1.0
Ebstin anomly o fthe tricupidka valve,Abnormality of the mitral valve,HP_0001633,7.961012143952968
Ebsetsin'sanomaly,,,-1.0
Ebsteinp saonmaly ofthe ricuspidvpave,,,-1.0
Exbstins' malfosrmation,,,-1.0
Sxcapul raplasia,,,-1.0
Agbsant scapula,Hypoplastic scapula,HP_0000882,13.016412838198448
Abzen tshoulder balade,,,-1.0
nAplasia/Hyppolaia of the abdomxaa wicc musculautre,,,-1.0
Abszent/smalaldomvnaldwall mukcles,,,-1.0
Azsent/nudedveloepd abomial wll muscles,Muscle hypotonia,HP_0001252,7.762487954587889
Anbormzl secgond toe morpholog,Abnormal toe morphology,HP_0001780,9.81873289322925
Anbormal 2n twe morhpocogy,,,-1.0
Aonrmality of tw 2ndtoe,,,-1.0
Abnormyl thidr tdoe morphoolgyh,,,-1.0
Abnormal 3rdtoomojpdhology,Abnormality of the testis,HP_0000035,5.040595306376012
Abormxlityfof thn 3rd toe,Short 3rd toe,HP_0005643,10.359661781656007
bnomaliourt htoeimorphology,,,-1.0
Abnormil 4thr on morphoolgy,,,-1.0
Ajonmality omf othe 4th toe,Short 4th toe,HP_0008093,10.418672949962849
sbnormal fifth toejm oanphology,Clinodactyly of fifth digit,HP_0004209,7.8824303601271275
Abnromal 5th ote mrrpology,Clinodactyly of the 5th toe,HP_0001864,6.245641694984009
Abormality of teh u5t teo,,,-1.0
Abnormality u ffqhb little toe,Abnormality of the little toe,HP_0010322,14.48320812430064
Abromalnity of thepnikie toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
rAbnorxmality of the nyk toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Abonrmalityfof the epiphyses of hte n2sd tfo,Epiphyseal dysplasia,HP_0002656,8.870763495806509
mAbormaltywof tho ed part of theq 2ndqtoe bone,Bulging end part of bone,HP_0003013,6.948364596848341
Aborma lsorphology of palanx of the 2ndt oe,,,-1.0
Akbnormalicty ofthe 2n tozbone,,,-1.0
Aasia/Hypoplasia of the 2undoee,Hypoplasia of the uterus,HP_0000013,8.20408855667387
Absnt/small n2x ooe,Small uterus,HP_0000013,7.848005093152201
Abskent/underedvelzped 2ndote,,,-1.0
Dkviatoonnof the2 nd toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Displaecext ofthe 2ndt oe,,,-1.0
Flcxinon contarctroeof the 2nd toe,Short 2nd toe,HP_0001885,10.359661781656007
Joint cntraxtures of toe 2 dtoe,Abnormality of the joints,HP_0001367,9.217725683944883
Abnormaltiy of the epiphyjsse of the c3rdtoe,,,-1.0
Abnormaglity fwo the endpart of te 3d toeonne,,,-1.0
bntrmality of the phalangpes of t le3jrd teo,,,-1.0
Awnormality o theb oneco f the 3rdatoej,,,-1.0
Aplavisa/gypoplasia of thi 3rd toe,Short 3rd toe,HP_0005643,10.359661781656007
zbsent/hyppqlatic thhird toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Abbent/omall 3pdr toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Abselnt/underdevelopud 3rd zvoe,Abnormality of the 3rd finger,HP_0004150,5.933966543552795
Deviation of the 3r atxe,Deviated fingers,HP_0004097,11.323315164991891
iDsplacement of thew3rdwtye,,,-1.0
lFeixon contraeture f 3rrd noe,,,-1.0
Joint contrtaures of te 3rdto e,Abnormality of the joints,HP_0001367,9.217725683944883
Abnorrmlity of he epiphyses oof teh4 th toe,Abnormality of the epiphyses of the toes,HP_0010160,10.637256134412219
Abnormalityoftq nhe en part oft he 4th toe obne,Short 4th toe,HP_0008093,10.418672949962849
plvasia/tHypopalasia on teh 4th toe,Short 4th toe,HP_0008093,10.418672949962849
wAbsen/tsmall4th toe,1-3 toe syndactyly,HP_0001459,6.320359152408708
Apsexrt/underdeveloped 4th twom,Absent/underdeveloped 4th toe,HP_0010337,9.364318844542925
Deviatwio nof then sth toe,Now and then,HP_0025303,16.946744401328516
Dssplacemntoe the 4th toe,Short 4th toe,HP_0008093,10.418672949962849
Flexion contracture f te 4tor,Flexion contractures,HP_0001371,22.23165355419144
Jiont contarctures of athe t4h ofe,,,-1.0
Abnomrcaliyt of thee pgiphyses oth 5th toe,Clinodactyly of the 5th toe,HP_0001864,10.671336933087222
pAbnormlity f te end pars of the ltle toe pohe,Neoplasm of the pars anterior,HP_0011750,11.86659241820597
Abnormalit yf theeknds part of teh piankek te bone,Bulging end part of bone,HP_0003013,6.948364596848341
Abnormality of the en odpcart lf thespinky te bone,Abnormality of the skull bones,HP_0000929,7.345165412252372
